TransactionID,CustomerName,Date,Items,Original_Items,Cleaned_Items,Sorted_Items,cleaned_items
3068,Frank Taylor,2025-06-10,"Yogurt,Rice,Tea,Salt,Juice,Carrots,Milk","['Yogurt', 'Rice', 'Tea', 'Salt', 'Juice', 'Carrots', 'Milk']","['yogurt', 'rice', 'tea', 'salt', 'juice', 'carrots', 'milk']","['carrots', 'juice', 'milk', 'rice', 'salt', 'tea', 'yogurt']",carrots; juice; milk; rice; salt; tea; yogurt
3069,Raymond Hicks,2025-02-17,"Fish,Tea,Shampoo,Bread,Salt,Carrots,Flour","['Fish', 'Tea', 'Shampoo', 'Bread', 'Salt', 'Carrots', 'Flour']","['fish', 'tea', 'shampoo', 'bread', 'salt', 'carrots', 'flour']","['bread', 'carrots', 'fish', 'flour', 'salt', 'shampoo', 'tea']",bread; carrots; fish; flour; salt; shampoo; tea
3070,Mark Hill,2025-04-07,"Oil,Flour","['Oil', 'Flour']","['oil', 'flour']","['flour', 'oil']",flour; oil
3071,Jennifer Gray,2025-07-21,"Coffee,Chicken","['Coffee', 'Chicken']","['coffee', 'chicken']","['chicken', 'coffee']",chicken; coffee
3072,Patrick Harding,2025-10-04,"Toothpaste,Tomatoes,Bananas,Fish,Beef,Potatoes","['Toothpaste', 'Tomatoes', 'Bananas', 'Fish', 'Beef', 'Potatoes']","['toothpaste', 'tomatoes', 'bananas', 'fish', 'beef', 'potatoes']","['bananas', 'beef', 'fish', 'potatoes', 'tomatoes', 'toothpaste']",bananas; beef; fish; potatoes; tomatoes; toothpaste
3073,Teresa Robertson,2025-06-15,"Potatoes,Oil,Grapes,Butter","['Potatoes', 'Oil', 'Grapes', 'Butter']","['potatoes', 'oil', 'grapes', 'butter']","['butter', 'grapes', 'oil', 'potatoes']",butter; grapes; oil; potatoes
3074,Dr. Bradley Johnson,2025-02-24,"Coffee,Tomatoes,Cereal","['Coffee', 'Tomatoes', 'Cereal']","['coffee', 'tomatoes', 'cereal']","['cereal', 'coffee', 'tomatoes']",cereal; coffee; tomatoes
3075,Jesse Galloway MD,2025-04-25,"Salt,Eggs,Soap,Cereal,Coffee,Oranges,Bananas","['Salt', 'Eggs', 'Soap', 'Cereal', 'Coffee', 'Oranges', 'Bananas']","['salt', 'eggs', 'soap', 'cereal', 'coffee', 'oranges', 'bananas']","['bananas', 'cereal', 'coffee', 'eggs', 'oranges', 'salt', 'soap']",bananas; cereal; coffee; eggs; oranges; salt; soap
3076,Mitchell English,2025-04-08,"Fish,Yogurt,Salt","['Fish', 'Yogurt', 'Salt']","['fish', 'yogurt', 'salt']","['fish', 'salt', 'yogurt']",fish; salt; yogurt
3077,Jasmine Bush,2025-02-01,"Bananas,Rice,Oil,Carrots","['Bananas', 'Rice', 'Oil', 'Carrots']","['bananas', 'rice', 'oil', 'carrots']","['bananas', 'carrots', 'oil', 'rice']",bananas; carrots; oil; rice
3078,Anthony Austin,2024-12-09,"Carrots,Milk,Apples,Bananas,Cheese,Soap","['Carrots', 'Milk', 'Apples', 'Bananas', 'Cheese', 'Soap']","['carrots', 'milk', 'apples', 'bananas', 'cheese', 'soap']","['apples', 'bananas', 'carrots', 'cheese', 'milk', 'soap']",apples; bananas; carrots; cheese; milk; soap
3079,Nicholas Thomas,2025-04-11,"Milk,Bread,Fish,Grapes","['Milk', 'Bread', 'Fish', 'Grapes']","['milk', 'bread', 'fish', 'grapes']","['bread', 'fish', 'grapes', 'milk']",bread; fish; grapes; milk
3080,Russell Henry,2025-02-12,"Toothpaste,Coffee","['Toothpaste', 'Coffee']","['toothpaste', 'coffee']","['coffee', 'toothpaste']",coffee; toothpaste
3081,Erica Roberts,2025-04-25,"Butter,Potatoes,Cheese,Beef,Salt,Oil,Cereal","['Butter', 'Potatoes', 'Cheese', 'Beef', 'Salt', 'Oil', 'Cereal']","['butter', 'potatoes', 'cheese', 'beef', 'salt', 'oil', 'cereal']","['beef', 'butter', 'cereal', 'cheese', 'oil', 'potatoes', 'salt']",beef; butter; cereal; cheese; oil; potatoes; salt
3082,Joshua Mejia,2025-10-26,"Eggs,Soap,Pasta","['Eggs', 'Soap', 'Pasta']","['eggs', 'soap', 'pasta']","['eggs', 'pasta', 'soap']",eggs; pasta; soap
3083,Thomas Chen,2025-02-13,"Tomatoes,Eggs","['Tomatoes', 'Eggs']","['tomatoes', 'eggs']","['eggs', 'tomatoes']",eggs; tomatoes
3084,Meredith Ibarra,2025-08-03,"Chicken,Tomatoes","['Chicken', 'Tomatoes']","['chicken', 'tomatoes']","['chicken', 'tomatoes']",chicken; tomatoes
3085,Stacy Larson,2025-05-18,"Cheese,Potatoes,Juice,Tea,Rice,Carrots","['Cheese', 'Potatoes', 'Juice', 'Tea', 'Rice', 'Carrots']","['cheese', 'potatoes', 'juice', 'tea', 'rice', 'carrots']","['carrots', 'cheese', 'juice', 'potatoes', 'rice', 'tea']",carrots; cheese; juice; potatoes; rice; tea
3086,Kevin White,2024-12-27,"Eggs,Pasta","['Eggs', 'Pasta']","['eggs', 'pasta']","['eggs', 'pasta']",eggs; pasta
3087,Joshua Ramos,2025-04-10,"Yogurt,Oil,Juice,Tomatoes,Potatoes,Beef,Chicken","['Yogurt', 'Oil', 'Juice', 'Tomatoes', 'Potatoes', 'Beef', 'Chicken']","['yogurt', 'oil', 'juice', 'tomatoes', 'potatoes', 'beef', 'chicken']","['beef', 'chicken', 'juice', 'oil', 'potatoes', 'tomatoes', 'yogurt']",beef; chicken; juice; oil; potatoes; tomatoes; yogurt
3088,Kathleen Acosta,2025-06-25,"Bananas,Oil,Rice,Bread,Tea,Grapes,Butter","['Bananas', 'Oil', 'Rice', 'Bread', 'Tea', 'Grapes', 'Butter']","['bananas', 'oil', 'rice', 'bread', 'tea', 'grapes', 'butter']","['bananas', 'bread', 'butter', 'grapes', 'oil', 'rice', 'tea']",bananas; bread; butter; grapes; oil; rice; tea
3089,Jerome Novak,2024-12-21,"Bananas,Tomatoes,Fish,Eggs","['Bananas', 'Tomatoes', 'Fish', 'Eggs']","['bananas', 'tomatoes', 'fish', 'eggs']","['bananas', 'eggs', 'fish', 'tomatoes']",bananas; eggs; fish; tomatoes
3090,Kathryn Mcdonald,2025-06-28,"Eggs,Milk,Flour,Tea,Pasta,Cereal","['Eggs', 'Milk', 'Flour', 'Tea', 'Pasta', 'Cereal']","['eggs', 'milk', 'flour', 'tea', 'pasta', 'cereal']","['cereal', 'eggs', 'flour', 'milk', 'pasta', 'tea']",cereal; eggs; flour; milk; pasta; tea
3091,Sean Thomas,2024-12-17,"Coffee,Beef","['Coffee', 'Beef']","['coffee', 'beef']","['beef', 'coffee']",beef; coffee
3092,John Keller,2025-02-19,"Coffee,Toothpaste,Fish,Rice,Flour,Butter","['Coffee', 'Toothpaste', 'Fish', 'Rice', 'Flour', 'Butter']","['coffee', 'toothpaste', 'fish', 'rice', 'flour', 'butter']","['butter', 'coffee', 'fish', 'flour', 'rice', 'toothpaste']",butter; coffee; fish; flour; rice; toothpaste
3093,Kaitlin Gilbert,2025-02-21,"Beef,Carrots","['Beef', 'Carrots']","['beef', 'carrots']","['beef', 'carrots']",beef; carrots
3094,Connor Campbell,2025-05-26,"Cereal,Flour,Cheese,Juice,Apples,Oil","['Cereal', 'Flour', 'Cheese', 'Juice', 'Apples', 'Oil']","['cereal', 'flour', 'cheese', 'juice', 'apples', 'oil']","['apples', 'cereal', 'cheese', 'flour', 'juice', 'oil']",apples; cereal; cheese; flour; juice; oil
3095,Alexis Schneider,2025-10-11,"Flour,Bananas","['Flour', 'Bananas']","['flour', 'bananas']","['bananas', 'flour']",bananas; flour
3096,Erin Ortega,2024-11-21,"Bread,Pasta,Flour,Cereal,Salt,Butter","['Bread', 'Pasta', 'Flour', 'Cereal', 'Salt', 'Butter']","['bread', 'pasta', 'flour', 'cereal', 'salt', 'butter']","['bread', 'butter', 'cereal', 'flour', 'pasta', 'salt']",bread; butter; cereal; flour; pasta; salt
3097,Megan White,2024-11-26,"Potatoes,Cheese,Onions,Butter","['Potatoes', 'Cheese', 'Onions', 'Butter']","['potatoes', 'cheese', 'onions', 'butter']","['butter', 'cheese', 'onions', 'potatoes']",butter; cheese; onions; potatoes
3098,Anthony Martin,2024-12-22,"Tomatoes,Fish,Bananas,Pasta,Shampoo,Apples","['Tomatoes', 'Fish', 'Bananas', 'Pasta', 'Shampoo', 'Apples']","['tomatoes', 'fish', 'bananas', 'pasta', 'shampoo', 'apples']","['apples', 'bananas', 'fish', 'pasta', 'shampoo', 'tomatoes']",apples; bananas; fish; pasta; shampoo; tomatoes
3099,Jerry Rogers,2025-06-02,"Potatoes,Butter,Juice,Oil","['Potatoes', 'Butter', 'Juice', 'Oil']","['potatoes', 'butter', 'juice', 'oil']","['butter', 'juice', 'oil', 'potatoes']",butter; juice; oil; potatoes
3100,Amber Page,2025-10-12,"Butter,Milk,Soap","['Butter', 'Milk', 'Soap']","['butter', 'milk', 'soap']","['butter', 'milk', 'soap']",butter; milk; soap
3101,Felicia Beasley,2025-05-03,"Soap,Cereal,Beef,Pasta,Yogurt,Onions","['Soap', 'Cereal', 'Beef', 'Pasta', 'Yogurt', 'Onions']","['soap', 'cereal', 'beef', 'pasta', 'yogurt', 'onions']","['beef', 'cereal', 'onions', 'pasta', 'soap', 'yogurt']",beef; cereal; onions; pasta; soap; yogurt
3102,Daniel Hamilton,2025-01-15,"Cereal,Cheese,Fish,Beef,Rice,Juice,Coffee","['Cereal', 'Cheese', 'Fish', 'Beef', 'Rice', 'Juice', 'Coffee']","['cereal', 'cheese', 'fish', 'beef', 'rice', 'juice', 'coffee']","['beef', 'cereal', 'cheese', 'coffee', 'fish', 'juice', 'rice']",beef; cereal; cheese; coffee; fish; juice; rice
3103,Kayla Johns,2025-01-21,"Pasta,Apples,Beef","['Pasta', 'Apples', 'Beef']","['pasta', 'apples', 'beef']","['apples', 'beef', 'pasta']",apples; beef; pasta
3104,Emily Rivera,2025-05-06,"Eggs,Cereal,Cheese,Rice,Grapes","['Eggs', 'Cereal', 'Cheese', 'Rice', 'Grapes']","['eggs', 'cereal', 'cheese', 'rice', 'grapes']","['cereal', 'cheese', 'eggs', 'grapes', 'rice']",cereal; cheese; eggs; grapes; rice
3105,Amy Parrish,2025-06-22,"Bananas,Potatoes,Oranges,Toothpaste,Juice","['Bananas', 'Potatoes', 'Oranges', 'Toothpaste', 'Juice']","['bananas', 'potatoes', 'oranges', 'toothpaste', 'juice']","['bananas', 'juice', 'oranges', 'potatoes', 'toothpaste']",bananas; juice; oranges; potatoes; toothpaste
3106,Sheena Silva,2025-07-21,"Yogurt,Sugar,Oil,Bananas,Chicken,Rice,Salt","['Yogurt', 'Sugar', 'Oil', 'Bananas', 'Chicken', 'Rice', 'Salt']","['yogurt', 'sugar', 'oil', 'bananas', 'chicken', 'rice', 'salt']","['bananas', 'chicken', 'oil', 'rice', 'salt', 'sugar', 'yogurt']",bananas; chicken; oil; rice; salt; sugar; yogurt
3107,Brenda Owens,2025-09-30,"Pasta,Tea,Cereal,Onions,Yogurt,Juice","['Pasta', 'Tea', 'Cereal', 'Onions', 'Yogurt', 'Juice']","['pasta', 'tea', 'cereal', 'onions', 'yogurt', 'juice']","['cereal', 'juice', 'onions', 'pasta', 'tea', 'yogurt']",cereal; juice; onions; pasta; tea; yogurt
3108,Cameron Hall,2025-07-30,"Carrots,Tomatoes,Bread,Cheese","['Carrots', 'Tomatoes', 'Bread', 'Cheese']","['carrots', 'tomatoes', 'bread', 'cheese']","['bread', 'carrots', 'cheese', 'tomatoes']",bread; carrots; cheese; tomatoes
3109,Ryan Gonzales,2025-01-03,"Cheese,Bread,Toothpaste,Shampoo,Salt","['Cheese', 'Bread', 'Toothpaste', 'Shampoo', 'Salt']","['cheese', 'bread', 'toothpaste', 'shampoo', 'salt']","['bread', 'cheese', 'salt', 'shampoo', 'toothpaste']",bread; cheese; salt; shampoo; toothpaste
3110,Christopher Case,2025-07-06,"Oil,Tomatoes,Cheese,Milk,Butter,Bananas,Rice","['Oil', 'Tomatoes', 'Cheese', 'Milk', 'Butter', 'Bananas', 'Rice']","['oil', 'tomatoes', 'cheese', 'milk', 'butter', 'bananas', 'rice']","['bananas', 'butter', 'cheese', 'milk', 'oil', 'rice', 'tomatoes']",bananas; butter; cheese; milk; oil; rice; tomatoes
3111,Lori Larson,2025-08-19,"Beef,Fish,Apples","['Beef', 'Fish', 'Apples']","['beef', 'fish', 'apples']","['apples', 'beef', 'fish']",apples; beef; fish
3112,Heather Gonzalez,2025-10-21,"Tomatoes,Cereal,Chicken,Rice,Potatoes","['Tomatoes', 'Cereal', 'Chicken', 'Rice', 'Potatoes']","['tomatoes', 'cereal', 'chicken', 'rice', 'potatoes']","['cereal', 'chicken', 'potatoes', 'rice', 'tomatoes']",cereal; chicken; potatoes; rice; tomatoes
3113,Charles Moran,2025-06-04,"Milk,Juice,Coffee,Salt,Tomatoes,Eggs","['Milk', 'Juice', 'Coffee', 'Salt', 'Tomatoes', 'Eggs']","['milk', 'juice', 'coffee', 'salt', 'tomatoes', 'eggs']","['coffee', 'eggs', 'juice', 'milk', 'salt', 'tomatoes']",coffee; eggs; juice; milk; salt; tomatoes
3114,Jessica Good,2025-08-17,"Bananas,Yogurt","['Bananas', 'Yogurt']","['bananas', 'yogurt']","['bananas', 'yogurt']",bananas; yogurt
3115,Desiree Garrison,2025-03-02,"Coffee,Soap,Rice,Tea,Beef","['Coffee', 'Soap', 'Rice', 'Tea', 'Beef']","['coffee', 'soap', 'rice', 'tea', 'beef']","['beef', 'coffee', 'rice', 'soap', 'tea']",beef; coffee; rice; soap; tea
3116,Jessica Klein,2025-06-14,"Tomatoes,Oil,Potatoes,Milk,Juice","['Tomatoes', 'Oil', 'Potatoes', 'Milk', 'Juice']","['tomatoes', 'oil', 'potatoes', 'milk', 'juice']","['juice', 'milk', 'oil', 'potatoes', 'tomatoes']",juice; milk; oil; potatoes; tomatoes
3117,Kendra Coffey DDS,2025-04-16,"Apples,Butter,Grapes","['Apples', 'Butter', 'Grapes']","['apples', 'butter', 'grapes']","['apples', 'butter', 'grapes']",apples; butter; grapes
3118,Elizabeth Watson,2025-05-18,"Apples,Salt,Pasta,Oranges,Milk","['Apples', 'Salt', 'Pasta', 'Oranges', 'Milk']","['apples', 'salt', 'pasta', 'oranges', 'milk']","['apples', 'milk', 'oranges', 'pasta', 'salt']",apples; milk; oranges; pasta; salt
3119,Daniel Cook,2025-09-22,"Apples,Potatoes,Rice,Chicken,Eggs","['Apples', 'Potatoes', 'Rice', 'Chicken', 'Eggs']","['apples', 'potatoes', 'rice', 'chicken', 'eggs']","['apples', 'chicken', 'eggs', 'potatoes', 'rice']",apples; chicken; eggs; potatoes; rice
3120,Jessica Mendez,2024-12-31,"Sugar,Soap,Fish,Tea,Bread","['Sugar', 'Soap', 'Fish', 'Tea', 'Bread']","['sugar', 'soap', 'fish', 'tea', 'bread']","['bread', 'fish', 'soap', 'sugar', 'tea']",bread; fish; soap; sugar; tea
3121,Kristie Potter,2025-07-16,"Bread,Flour,Soap,Fish,Bananas,Potatoes","['Bread', 'Flour', 'Soap', 'Fish', 'Bananas', 'Potatoes']","['bread', 'flour', 'soap', 'fish', 'bananas', 'potatoes']","['bananas', 'bread', 'fish', 'flour', 'potatoes', 'soap']",bananas; bread; fish; flour; potatoes; soap
3122,Brandy Nolan,2025-02-26,"Onions,Sugar,Milk","['Onions', 'Sugar', 'Milk']","['onions', 'sugar', 'milk']","['milk', 'onions', 'sugar']",milk; onions; sugar
3123,Julie Jarvis,2025-08-30,"Yogurt,Salt,Eggs","['Yogurt', 'Salt', 'Eggs']","['yogurt', 'salt', 'eggs']","['eggs', 'salt', 'yogurt']",eggs; salt; yogurt
3124,Douglas Neal,2025-03-30,"Flour,Tea,Toothpaste,Butter,Coffee,Grapes,Oranges","['Flour', 'Tea', 'Toothpaste', 'Butter', 'Coffee', 'Grapes', 'Oranges']","['flour', 'tea', 'toothpaste', 'butter', 'coffee', 'grapes', 'oranges']","['butter', 'coffee', 'flour', 'grapes', 'oranges', 'tea', 'toothpaste']",butter; coffee; flour; grapes; oranges; tea; toothpaste
3125,Brenda Vega MD,2025-02-18,"Shampoo,Potatoes","['Shampoo', 'Potatoes']","['shampoo', 'potatoes']","['potatoes', 'shampoo']",potatoes; shampoo
3126,James Webb,2025-02-24,"Onions,Tomatoes,Carrots,Apples,Pasta,Oranges,Cereal","['Onions', 'Tomatoes', 'Carrots', 'Apples', 'Pasta', 'Oranges', 'Cereal']","['onions', 'tomatoes', 'carrots', 'apples', 'pasta', 'oranges', 'cereal']","['apples', 'carrots', 'cereal', 'onions', 'oranges', 'pasta', 'tomatoes']",apples; carrots; cereal; onions; oranges; pasta; tomatoes
3127,Carl Richards,2025-02-24,"Tomatoes,Pasta,Onions,Bananas,Grapes","['Tomatoes', 'Pasta', 'Onions', 'Bananas', 'Grapes']","['tomatoes', 'pasta', 'onions', 'bananas', 'grapes']","['bananas', 'grapes', 'onions', 'pasta', 'tomatoes']",bananas; grapes; onions; pasta; tomatoes
3128,Robert Velez,2025-03-11,"Sugar,Eggs,Salt,Carrots","['Sugar', 'Eggs', 'Salt', 'Carrots']","['sugar', 'eggs', 'salt', 'carrots']","['carrots', 'eggs', 'salt', 'sugar']",carrots; eggs; salt; sugar
3129,Grace Haas,2025-07-22,"Apples,Cheese,Shampoo","['Apples', 'Cheese', 'Shampoo']","['apples', 'cheese', 'shampoo']","['apples', 'cheese', 'shampoo']",apples; cheese; shampoo
3130,Randy Rodriguez,2024-12-20,"Juice,Oil,Milk,Beef","['Juice', 'Oil', 'Milk', 'Beef']","['juice', 'oil', 'milk', 'beef']","['beef', 'juice', 'milk', 'oil']",beef; juice; milk; oil
3131,Timothy Davis,2025-08-23,"Cheese,Salt,Flour,Cereal,Milk,Bread","['Cheese', 'Salt', 'Flour', 'Cereal', 'Milk', 'Bread']","['cheese', 'salt', 'flour', 'cereal', 'milk', 'bread']","['bread', 'cereal', 'cheese', 'flour', 'milk', 'salt']",bread; cereal; cheese; flour; milk; salt
3132,Angel Hines,2024-12-07,"Onions,Cheese,Chicken,Soap","['Onions', 'Cheese', 'Chicken', 'Soap']","['onions', 'cheese', 'chicken', 'soap']","['cheese', 'chicken', 'onions', 'soap']",cheese; chicken; onions; soap
3133,Rebecca Adams,2025-01-19,"Oil,Cheese,Grapes,Onions,Coffee,Tomatoes","['Oil', 'Cheese', 'Grapes', 'Onions', 'Coffee', 'Tomatoes']","['oil', 'cheese', 'grapes', 'onions', 'coffee', 'tomatoes']","['cheese', 'coffee', 'grapes', 'oil', 'onions', 'tomatoes']",cheese; coffee; grapes; oil; onions; tomatoes
3134,Charles Ferguson,2025-04-15,"Carrots,Cereal,Soap,Milk,Chicken,Salt,Potatoes","['Carrots', 'Cereal', 'Soap', 'Milk', 'Chicken', 'Salt', 'Potatoes']","['carrots', 'cereal', 'soap', 'milk', 'chicken', 'salt', 'potatoes']","['carrots', 'cereal', 'chicken', 'milk', 'potatoes', 'salt', 'soap']",carrots; cereal; chicken; milk; potatoes; salt; soap
3135,Stacey Valdez,2025-09-05,"Fish,Oil,Salt,Cheese,Eggs,Bananas,Grapes","['Fish', 'Oil', 'Salt', 'Cheese', 'Eggs', 'Bananas', 'Grapes']","['fish', 'oil', 'salt', 'cheese', 'eggs', 'bananas', 'grapes']","['bananas', 'cheese', 'eggs', 'fish', 'grapes', 'oil', 'salt']",bananas; cheese; eggs; fish; grapes; oil; salt
3136,Karen Jordan,2025-03-03,"Butter,Grapes,Bananas","['Butter', 'Grapes', 'Bananas']","['butter', 'grapes', 'bananas']","['bananas', 'butter', 'grapes']",bananas; butter; grapes
3137,Brittany Silva,2025-08-21,"Eggs,Tomatoes,Cereal,Carrots,Cheese,Coffee","['Eggs', 'Tomatoes', 'Cereal', 'Carrots', 'Cheese', 'Coffee']","['eggs', 'tomatoes', 'cereal', 'carrots', 'cheese', 'coffee']","['carrots', 'cereal', 'cheese', 'coffee', 'eggs', 'tomatoes']",carrots; cereal; cheese; coffee; eggs; tomatoes
3138,Tammy Bullock,2024-11-30,"Salt,Butter,Tomatoes","['Salt', 'Butter', 'Tomatoes']","['salt', 'butter', 'tomatoes']","['butter', 'salt', 'tomatoes']",butter; salt; tomatoes
3139,Janet Tran,2025-03-08,"Pasta,Butter,Toothpaste,Shampoo","['Pasta', 'Butter', 'Toothpaste', 'Shampoo']","['pasta', 'butter', 'toothpaste', 'shampoo']","['butter', 'pasta', 'shampoo', 'toothpaste']",butter; pasta; shampoo; toothpaste
3140,Dean Garcia,2025-07-18,"Apples,Yogurt,Bananas,Butter,Tomatoes,Flour,Sugar","['Apples', 'Yogurt', 'Bananas', 'Butter', 'Tomatoes', 'Flour', 'Sugar']","['apples', 'yogurt', 'bananas', 'butter', 'tomatoes', 'flour', 'sugar']","['apples', 'bananas', 'butter', 'flour', 'sugar', 'tomatoes', 'yogurt']",apples; bananas; butter; flour; sugar; tomatoes; yogurt
3141,John Bryan,2025-10-07,"Tomatoes,Cereal,Eggs,Fish","['Tomatoes', 'Cereal', 'Eggs', 'Fish']","['tomatoes', 'cereal', 'eggs', 'fish']","['cereal', 'eggs', 'fish', 'tomatoes']",cereal; eggs; fish; tomatoes
3142,William Moore,2025-10-02,"Toothpaste,Yogurt,Potatoes","['Toothpaste', 'Yogurt', 'Potatoes']","['toothpaste', 'yogurt', 'potatoes']","['potatoes', 'toothpaste', 'yogurt']",potatoes; toothpaste; yogurt
3143,David Cobb,2025-03-14,"Cheese,Cereal","['Cheese', 'Cereal']","['cheese', 'cereal']","['cereal', 'cheese']",cereal; cheese
3144,Janet Solomon,2025-06-07,"Toothpaste,Bread,Rice,Tomatoes,Bananas","['Toothpaste', 'Bread', 'Rice', 'Tomatoes', 'Bananas']","['toothpaste', 'bread', 'rice', 'tomatoes', 'bananas']","['bananas', 'bread', 'rice', 'tomatoes', 'toothpaste']",bananas; bread; rice; tomatoes; toothpaste
3145,Joseph Palmer,2025-10-22,"Chicken,Tomatoes,Toothpaste,Cheese","['Chicken', 'Tomatoes', 'Toothpaste', 'Cheese']","['chicken', 'tomatoes', 'toothpaste', 'cheese']","['cheese', 'chicken', 'tomatoes', 'toothpaste']",cheese; chicken; tomatoes; toothpaste
3146,Alison Allen,2025-02-02,"Oil,Soap,Tea,Bread,Bananas,Carrots,Pasta","['Oil', 'Soap', 'Tea', 'Bread', 'Bananas', 'Carrots', 'Pasta']","['oil', 'soap', 'tea', 'bread', 'bananas', 'carrots', 'pasta']","['bananas', 'bread', 'carrots', 'oil', 'pasta', 'soap', 'tea']",bananas; bread; carrots; oil; pasta; soap; tea
3147,Leah Welch,2025-11-07,"Bread,Soap,Milk","['Bread', 'Soap', 'Milk']","['bread', 'soap', 'milk']","['bread', 'milk', 'soap']",bread; milk; soap
3148,Jessica Harris,2025-03-30,"Shampoo,Beef,Yogurt,Cheese","['Shampoo', 'Beef', 'Yogurt', 'Cheese']","['shampoo', 'beef', 'yogurt', 'cheese']","['beef', 'cheese', 'shampoo', 'yogurt']",beef; cheese; shampoo; yogurt
3149,Cynthia Rogers,2025-09-13,"Beef,Juice,Yogurt,Toothpaste,Rice,Bread,Carrots","['Beef', 'Juice', 'Yogurt', 'Toothpaste', 'Rice', 'Bread', 'Carrots']","['beef', 'juice', 'yogurt', 'toothpaste', 'rice', 'bread', 'carrots']","['beef', 'bread', 'carrots', 'juice', 'rice', 'toothpaste', 'yogurt']",beef; bread; carrots; juice; rice; toothpaste; yogurt
3150,Kenneth Avila,2025-06-10,"Fish,Cereal,Carrots,Apples,Grapes","['Fish', 'Cereal', 'Carrots', 'Apples', 'Grapes']","['fish', 'cereal', 'carrots', 'apples', 'grapes']","['apples', 'carrots', 'cereal', 'fish', 'grapes']",apples; carrots; cereal; fish; grapes
3151,Anthony Smith,2025-03-16,"Cereal,Tea,Milk,Butter,Flour,Bananas,Toothpaste","['Cereal', 'Tea', 'Milk', 'Butter', 'Flour', 'Bananas', 'Toothpaste']","['cereal', 'tea', 'milk', 'butter', 'flour', 'bananas', 'toothpaste']","['bananas', 'butter', 'cereal', 'flour', 'milk', 'tea', 'toothpaste']",bananas; butter; cereal; flour; milk; tea; toothpaste
3152,Heidi Martinez,2025-09-15,"Butter,Salt,Cheese,Bread","['Butter', 'Salt', 'Cheese', 'Bread']","['butter', 'salt', 'cheese', 'bread']","['bread', 'butter', 'cheese', 'salt']",bread; butter; cheese; salt
3153,Alan Burton,2025-11-19,"Tomatoes,Carrots,Potatoes,Oranges,Milk","['Tomatoes', 'Carrots', 'Potatoes', 'Oranges', 'Milk']","['tomatoes', 'carrots', 'potatoes', 'oranges', 'milk']","['carrots', 'milk', 'oranges', 'potatoes', 'tomatoes']",carrots; milk; oranges; potatoes; tomatoes
3154,Stephanie Davis,2025-09-23,"Toothpaste,Chicken,Rice,Milk","['Toothpaste', 'Chicken', 'Rice', 'Milk']","['toothpaste', 'chicken', 'rice', 'milk']","['chicken', 'milk', 'rice', 'toothpaste']",chicken; milk; rice; toothpaste
3155,Brooke Davis,2025-05-15,"Beef,Yogurt,Flour,Bananas,Bread","['Beef', 'Yogurt', 'Flour', 'Bananas', 'Bread']","['beef', 'yogurt', 'flour', 'bananas', 'bread']","['bananas', 'beef', 'bread', 'flour', 'yogurt']",bananas; beef; bread; flour; yogurt
3156,Drew Allen,2025-06-10,"Potatoes,Bananas,Sugar,Toothpaste","['Potatoes', 'Bananas', 'Sugar', 'Toothpaste']","['potatoes', 'bananas', 'sugar', 'toothpaste']","['bananas', 'potatoes', 'sugar', 'toothpaste']",bananas; potatoes; sugar; toothpaste
3157,Anthony Thompson,2025-10-03,"Soap,Tomatoes,Shampoo,Salt,Onions,Fish,Beef","['Soap', 'Tomatoes', 'Shampoo', 'Salt', 'Onions', 'Fish', 'Beef']","['soap', 'tomatoes', 'shampoo', 'salt', 'onions', 'fish', 'beef']","['beef', 'fish', 'onions', 'salt', 'shampoo', 'soap', 'tomatoes']",beef; fish; onions; salt; shampoo; soap; tomatoes
